44,46,47,81,87,104,113,168,170,184,188,200,204,221,240,254,270,277,331,357,357,367,375,377,390,418,422,465,471,482,497,530,535,537,543,543,590,599,634,657,659,660,660,674,677,692,702,709,720,731,738,776,800,803,809,848,865,867,869,885,917,921,926,934,936,962,972,981,986,990,990,993,1002,1003,1042,1055,1085,1113,1124,1170,1179,1184,1197,1198,1219,1224,1224,1240,1241,1265,1295,1331,1349,1352,1403,1409,1409,1412,1425,1430,1432,1438,1448,1467,1468,1476,1484,1519,1542,1550,1558,1562,1583,1601,1614,1619,1622,1638,1664,1690,1741,1742,1795,1816,1824,1842,1844,1847,1863,1917,1917,1934,1938,1941,1943,1972,1973,2032,2049,2055,2056,2070,2097,2101,2107,2118,2140,2146,2155,2172,2175,2179,2182,2195,2212,2214,2275,2327,2327,2336,2336,2367,2368,2408,2413,2445,2453,2458,2473,2475,2495,2499,2507,2508,2549,2550,2599,2617,2633,2635,2685,2696,2702,2707,2710,2729,2762,2788,2797,2805,2813,2831,2831,2875,2881,2896,2901,2907,2908,2909,2911,2921,2933,2938,2942,2963,2969,2974,2975,2976,2991,2996,3017,3018,3028,3029,3038,3042,3067,3076,3077,3090,3092,3092,3094,3106,3106,3107,3114,3116,3121,3130,3135,3177,3177,3177,3212,3233,3257,3263,3270,3289,3313,3313,3324,3332,3338,3350,3353,3367,3367,3368,3413,3442,3444,3444,3444,3444,3457,3473,3477,3481,3487,3490,3490,3507,3509,3530,3545,3566,3568,3582,3585,3590,3594,3610,3611,3619,3627,3639,3645,3646,3652,3653,3655,3659,3665,3669,3673,3684,3688,3689,3691,3692,3693,3697,3701,3701,3704,3704,3707,3718,3742,3744,3765,3771,3771,3771,3772,3772,3772,3786,3794,3800,3801,3807,3811,3815,3816,3819,3834,3834,3836,3839,3851,3854,3861,3861,3861,3861,3861,3861,3861,3869,3872,3874,3879,3885,3885,3885,3890,3890,3895,3896,3901,3906,3906,3910,3928,3929,3938,3942,3944,3969,3978,3990,4012,4027,4040,4054,4060,4066,4089,4089,4099,4100,4124,4131,4134,4144,4176,4177,4201,4202,4213,4219,4246,4268,4271,4293,4315,4321,4324,4331,4351,4352,4375,4420,4428,4430,4431,4440,4444,4446,4477,4480,4487,4489,4502,4509,4518,4528,4542,4549,4557,4574,4599,4610,4613,4619,4626,4631,4637,4644,4651,4655,4660,4675,4684,4710,4713,4724,4728,4733,4752,4760,4764,4767,4767,4772,4772,4772,4772,4772,4772,4772,4798,4825,4836,4836,4842,4845,4857,4859,4895,4897,4917,4917,4918,4929,4929,4940,4945,4979,4988,4991,4992,4994,5009,5013,5034,5052,5055,5067,5067,5070,5077,5080,5099,5124,5132,5136,5139,5140,5147,5162,5178,5187,5203,5204,5214,5215,5220,5222,5223,5241,5243,5272,5274,5287,5297,5308,5312,5323,5332,5348,5361,5372,5375,5390,5391,5435,5437,5438,5461,5467,5467,5474,5477,5493,5511,5533,5546,5575,5584,5592,5592,5592,5592,5592,5592,5592,5593,5608,5617,5635,5641,5641,5641,5652,5661,5700,5750,5770,5779,5783,5807,5807,5812,5832,5871,5881,5888,5892,5905,5905,5919,5927,5959,5981,6023,6054,6068,6076,6085,6122,6124,6126,6131,6193,6203,6204,6231,6242,6268,6321,6332,6417,6466,6498,6501,6512,6513,6623,6644,6645,6681,6683,6703,6707,6711,6713,6720,6722,6741,6752,6759,6781,6786,6792,6820,6836,6839,6839,6848,6851,6857,6870,6889,6899,6903,6912,6914,6920,6920,6931,6957,6957,6957,6972,6981,6982,7019,7022,7030,7033,7043,7070,7070,7077,7085,7099,7101,7113,7138,7146,7152,7166,7194,7197,7198,7208,7208,7208,7208,7220,7221,7221,7246,7249,7249,7259,7297,7325,7334,7338,7349,7349,7358,7368,7369,7389,7412,7420,7426,7427,7431,7434,7441,7479,7506,7515,7518,7523,7530,7535,7539,7545,7545,7567,7594,7618,7630,7635,7659,7660,7664,7665,7688,7694,7702,7705,7718,7725,7727,7727,7734,7749,7756,7778,7795,7856,7873,7912,7946,7950,7950,7954,7957,7965,7995,8017,8038,8042,8043,8043,8043,8044,8046,8047,8054,8061,8064,8075,8114,8123,8131,8134,8146,8146,8198,8222,8222,8225,8226,8234,8234,8237,8239,8256,8257,8290,8295,8296,8297,8299,8303,8306,8307,8309,8325,8329,8348,8360,8393,8403,8443,8449,8456,8457,8461,8469,8479,8492,8514,8569,8597,8613,8625,8631,8635,8674,8679,8683,8684,8685,8691,8708,8714,8715,8715,8716,8747,8756,8785,8797,8800,8809,8810,8815,8847,8861,8866,8870,8902,8907,8918,8929,8931,8938,8960,8977,9017,9041,9042,9043,9062,9078,9111,9117,9119,9142,9143,9144,9154,9159,9166,9187,9194,9194,9198,9205,9223,9236,9250,9254,9262,9270,9270,9270,9302,9305,9333,9338,9349,9350,9351,9362,9367,9367,9368,9371,9371,9371,9373,9397,9403,9422,9428,9431,9439,9455,9473,9504,9519,9528,9536,9592,9596,9607,9613,9635,9660,9681,9684,9687,9692,9701,9709,9714,9722,9722,9725,9727,9744,9746,9750,9751,9751,9786,9826,9848,9851,9870,9877,9884,9885,9888,9910,9919,9921,9925,9931,9933,9933,9940,9943,9953,9977
1457.4,1455.3,1465.6,1477.2,1471.7,1453.3,1477.8,1450.9,1494.7,1450.6,1474.6,1488.8,1481.5,1463,1478.3,1488.3,1444.6,1483.8,1450.5,1473.7,1472.3,1456.4,1492.9,1492.3,1465.1,1463.1,1454.9,1481.7,1468.1,1463.5,1444.6,1470.4,1494.1,1449.2,1453,1469.8,1460.9,1470.1,1481.2,1454.1,1460.3,1490.5,1470.2,1459.3,1498.1,1475.1,1494.5,1468.8,1489.2,1451.3,1452,1482.3,1452.5,1475.5,1465,1447.5,1494,1459.2,1455,1455.3,1461.1,1481,1488.8,1476.4,1477.7,1443.3,1478.9,1479.8,1482.7,1457.1,1479.3,1469.9,1488.7,1446.3,1447.7,1476.3,1441.4,1449.9,1471.5,1487.3,1496.2,1501.7,1474.1,1451.1,1444.4,1453.3,1481.8,1459.9,1464.6,1487.1,1464.1,1448.7,1449.8,1450.9,1489,1462.4,1473.9,1483.7,1464.2,1475.8,1475.3,1484.6,1469.1,1458.4,1453.1,1454,1458.6,1496.1,1498.2,1476.6,1456.1,1450,1468.3,1461.5,1461.9,1480.5,1485.9,1493.4,1478.2,1444.7,1494.6,1485.1,1496.2,1480,1464.1,1444.3,1489.5,1477.4,1446.9,1462.4,1463.2,1449.2,1482.6,1494.5,1497.2,1449.2,1460.2,1477.4,1477.9,1445.2,1454,1494.7,1460.1,1445.2,1469.8,1467.8,1465.7,1486.1,1457.4,1465.4,1480.6,1445.9,1488.9,1450.7,1458.7,1442.7,1456.4,1480.5,1452.4,1456.6,1459,1450.4,1455.5,1447.2,1472.8,1468.7,1472.6,1494.5,1477.4,1441.8,1456.6,1485.9,1482.9,1445.1,1453.4,1449.4,1461.7,1441.8,1442.7,1497.5,1449.9,1492.9,1490.8,1462.9,1453.4,1458.1,1494.7,1449.5,1481.5,1469.8,1445.2,1458.3,1443.4,1451.1,1475.4,1488.6,1489,1486.1,1474.7,1474.6,1474.2,1453.6,1451.8,1452.4,1450.2,1456.7,1490.9,1469.1,1458.4,1485.6,1470.8,1468.7,1452.2,1452.9,1453.1,1469.2,1455.4,1441.7,1464.2,1456.4,1450.4,1498.4,1458.3,1469.6,1469.5,1461,1476.8,1464.2,1474.9,1442.4,1466.8,1446.8,1466.5,1465.7,1447.2,1467.8,1460.4,1458.9,1459.4,1459.7,1488.1,1497.4,1453.4,1444.7,1470.5,1465.4,1476.5,1485.7,1495.3,1450.1,1497.8,1477.6,1462.3,1471.6,1459.1,1444.5,1473.6,1494.1,1451.2,1442.2,1454.9,1472.2,1479.5,1502.3,1495.4,1470.1,1473.9,1451.8,1480,1469.3,1464.4,1466.9,1443.4,1477.8,1466.5,1446.3,1467.3,1448.4,1479,1448.6,1482.2,1489.7,1495.4,1473.9,1464.3,1454.4,1472.6,1481.2,1441.9,1439.4,1454.8,1455.6,1484.2,1469.7,1471,1478.5,1460,1449.2,1467.2,1458,1445.9,1489.5,1480.7,1467.9,1469.3,1449.8,1498.4,1450.5,1485.4,1454.3,1454.3,1461.6,1466,1465.6,1461.9,1456.6,1487.8,1491.2,1465.2,1482,1447.4,1461.7,1459.8,1483,1487.9,1489.9,1450.6,1460.7,1443.4,1477.5,1470.3,1458.4,1450.2,1444.8,1478.2,1444,1461.3,1458.4,1481.5,1455.9,1481.5,1475.9,1488.2,1443.5,1496.3,1444.9,1477.4,1443.6,1455.4,1483.9,1456.8,1496.1,1468.5,1456.4,1459.2,1493.5,1452.5,1488.7,1445.8,1445.5,1460.5,1468,1467,1485.5,1495.5,1472.3,1450.6,1485.1,1457.4,1442.6,1454.7,1491.1,1446.6,1443.9,1482.8,1457.8,1463.9,1479,1457.4,1479.8,1503.3,1495.6,1460.3,1467.6,1491.3,1452.3,1443.8,1465.4,1452.9,1467.2,1443.6,1447.5,1475.7,1458.2,1447.3,1465.9,1482.8,1495.6,1497.4,1486.9,1474.1,1458.5,1460.3,1476.8,1457.4,1455.7,1452.9,1462.2,1451.7,1454.4,1455.2,1483.9,1449.3,1488.3,1459.9,1451.5,1460.3,1453.3,1489.4,1450.3,1454.1,1461.2,1450.5,1455,1492.3,1456.4,1452.9,1494.6,1478,1456.9,1441.8,1493,1445.7,1474.4,1462.5,1449.6,1441.7,1442.3,1466.8,1486.2,1485.8,1463.9,1452.5,1498.8,1480.8,1460,1453.9,1449.8,1470.7,1488.3,1447.5,1473.4,1471.9,1456.5,1459.4,1467.4,1498.2,1470.2,1477.9,1486.2,1458.4,1465.3,1494.1,1451.9,1452.5,1483.3,1458.9,1463.7,1495.9,1478.6,1448.4,1491,1446.8,1481.3,1499.1,1479.2,1485.3,1463.2,1451.2,1468.1,1484.6,1449.3,1467.7,1464.5,1472.1,1451.2,1462.2,1450.2,1441.9,1469.5,1479.6,1468.7,1447.8,1446.3,1474.8,1488.2,1482.6,1469.6,1465.2,1492.9,1459.4,1455.5,1478.8,1447.9,1491.1,1492,1495.8,1451.9,1451.6,1441.1,1464.4,1472.5,1465.3,1449.1,1489.8,1484.2,1459.4,1457.8,1447.6,1448,1494.4,1448.1,1452.4,1471.9,1449.6,1458.3,1463.7,1472,1493.1,1469.3,1465.4,1494.1,1477.6,1447.4,1482.9,1441.9,1451.7,1461.6,1473.3,1465.5,1489.3,1489.1,1455.2,1468.8,1460.8,1451.7,1446.7,1452,1453.1,1466.9,1482.5,1477.7,1472,1463.7,1471.7,1474.9,1449.9,1450,1472.6,1444.9,1452.6,1451.9,1466.6,1445.2,1493.6,1458.3,1466.2,1488,1480,1445.7,1471,1452.3,1466.8,1450.5,1495.6,1453.5,1467.8,1475.6,1491.8,1464.8,1492.6,1492.9,1474.9,1486,1480.9,1457.3,1472.7,1493.4,1488.4,1459.5,1460.7,1484.5,1445.4,1503.4,1494.6,1456.5,1461.8,1453.8,1491.5,1445.1,1495.1,1470.2,1459.1,1442,1442.1,1448.7,1464.7,1472.8,1453.1,1487.7,1471.4,1471.8,1452.5,1444.2,1493.3,1472.2,1457.1,1460.2,1466,1451.8,1452.2,1488.1,1456.4,1454,1442.7,1450.9,1456.7,1464.7,1468.7,1453.6,1490.3,1470.5,1475.9,1468.3,1474.9,1486.8,1479,1458.8,1488.9,1478.9,1444.9,1443,1461.5,1448.2,1490.2,1448.3,1453.6,1460.3,1474.2,1488.3,1481.8,1448.1,1467,1453.3,1455.9,1454.5,1471.6,1449.7,1496.6,1485.6,1447.1,1469.8,1496.3,1485.5,1470.9,1447.2,1460.5,1460.8,1474.2,1465.5,1462.1,1444.4,1494.3,1476.6,1477.8,1448.6,1458.6,1470.4,1472.4,1453.1,1468.7,1493.2,1487.2,1468.2,1471.2,1445.6,1446.3,1456.3,1455.1,1443,1441.5,1491,1464.3,1482.5,1474.8,1486,1441.4,1478,1484.5,1442.6,1457.2,1458.1,1454.3,1485.4,1461.4,1456.6,1444.1,1457.9,1471.5,1452,1455.6,1459.9,1468.3,1466.5,1452.9,1485.7,1482.5,1459.9,1455.2,1466.6,1495.4,1482.3,1448.6,1441.9,1472,1463.6,1490,1451.3,1467.9,1461.2,1473.2,1444.2,1443.2,1492.1,1458.8,1448.8,1466.1,1457.2,1479.4,1448.8,1463.5,1467.2,1479.4,1446.1,1471.3,1481.7,1479.5,1464.3,1489.5,1455.1,1478.9,1494.7,1489.3,1457.8,1486.3,1449.6,1443.8,1480.2,1448.2,1494,1468.5,1487.8,1472.8,1488.8,1450.2,1491.7,1487.9,1460.6,1453.7,1465.8,1450.4,1460.3,1477.1,1465.6,1483.7,1442,1466.4,1495.4,1472.5,1479.1,1448.9,1453.6,1489.9,1458.4,1478.8,1456.8,1461.9,1496.4,1452.8,1471.9,1451.2,1461,1468.2,1455.7,1477.2,1453,1452.2,1460.5,1485.7,1460.1,1452.9,1451.3,1485.6,1478.9,1485,1493.1,1476.6,1446.6,1470.5,1455.7,1491.4,1489,1496.4,1472,1488.6,1452.8,1445.9,1472.1,1441.5,1487.7,1444,1457.5,1442.6,1473,1446.6,1468.9,1481.8,1473.5,1480.2,1487.6,1460.9,1491.6,1454.8,1466.6,1494,1463.1,1442.6,1477.6,1458.3,1483.6,1466.7,1446,1490.4,1453.4,1448.4,1476.3,1470.2,1451,1483.7,1483.5,1475.9,1484.3,1463.3,1490.9,1479.4,1478.8,1466.4,1461.5,1496.6,1453.2,1469.9,1442.6,1458.1,1468.6,1462.6,1467.4,1461.8,1470.8,1445.7,1454.7,1478.9,1453,1457.5,1446.6,1451.7,1469.1,1448.2,1487.7,1460.6,1448.3,1482.6,1442.1,1458.8,1440.8,1475.4,1447.3,1448.1,1442.7,1452.1
934.52,911.34,901.21,912.77,906,903.41,905.46,932.1,917.62,933.09,896.91,914.19,902.08,909.51,926.7,913.65,914.48,901.8,931.71,912.41,905.04,922.56,902.79,922.12,907.92,909.49,914.79,909.42,929.32,912.39,924.66,900.68,914.31,918.9,913.15,905.44,929.32,911.45,913.87,929.57,917.16,909.29,930.67,934.98,922.45,897.09,909.98,927.36,916.82,924.48,908.44,907.35,901.28,903.18,912.57,915.79,909.94,920.42,918.11,897.82,918.92,913.08,918.58,909.62,912.26,914.04,911.08,900.2,914.07,917.65,900.93,913.85,915.29,898.59,920.38,897.1,912.8,932.86,901.63,912.53,909.12,923.11,899.85,918.6,920.02,906.25,907.4,921.99,911.13,907.91,900.31,925.58,921.97,916.42,916.8,916.76,914.5,913.82,913.05,901.42,896.95,915.08,901.17,896.97,927.5,900.24,897.35,911.33,925.44,916.7,912.55,931.22,905.76,904.54,902.9,901.27,908.07,902.04,911.58,923.76,924.4,909.83,924.18,904.8,930.76,918.66,907.85,907.7,901.96,910.09,907.48,929.68,901.72,919.24,914.14,926.13,908.99,905.34,903.71,905.48,924.46,915.44,931.29,921.7,911.71,914.52,902.92,910.75,928.42,904.18,911.29,903.06,907.6,930.95,934.64,906.97,905.17,911.18,911.73,907.34,913.38,921.22,916.1,902.67,899.69,927.01,905.63,918.13,929.9,903.45,930.04,904.79,901.83,919.5,929.82,920.43,932.18,914.23,918.47,906.96,900.38,914.52,903.09,909.5,911,908.85,907.23,920.88,912.75,909.02,915.11,904.43,910.63,901.16,906.77,917.29,913.46,908.75,917.89,922.38,922.99,913.53,913.94,922.79,921.67,918.82,911.71,905.28,932.99,914.02,910.13,905.16,921.06,930.94,919.94,908.9,921.99,905.16,906.05,921.16,907.02,908.85,932.94,910.37,909.79,918.57,906.74,936.14,909.81,899.04,900.38,918.01,901.48,908.79,906.98,918.96,910.2,933.3,898.7,916.5,902.31,905.64,907.55,924.43,912.94,908.68,906.6,912.69,909.89,900.94,915.38,907.47,931.94,896.67,896.74,917.86,920.71,907.83,905.08,910.84,911.5,924.36,909.67,920.88,922.58,929.45,901.48,905.83,913.1,898.98,935.08,931.63,922.64,899.05,921.3,919.87,899.18,904.72,913.81,897.12,914.03,905.47,905.77,915.72,923.07,920.69,923.82,910.71,912.5,900.83,910.95,925.75,914.54,933.38,911.67,924.27,929.09,914.62,895.84,918.11,924.7,913.77,901.67,915.91,895.88,926.05,907.83,919.75,924.7,917,934.71,904.22,908.48,915.16,933.06,906.72,910.36,901.06,906.04,915.77,910.63,913.17,902.28,899.16,907.69,905.07,932.55,898.28,920.69,925.22,927.32,902.66,914.09,925.79,898.8,921.51,927.42,911.36,925.04,920.56,909.63,911.83,912.94,918.66,910.32,904.87,925.45,919.51,907.7,902.63,914.13,906.31,907.99,917.12,929.67,913.09,920.7,905.02,904.27,901.49,912.35,909.8,902.82,906.9,917.38,898.93,902.4,901.6,925.46,897.42,896.86,911.98,905.12,919.88,908.14,934.71,906.82,924.02,913.17,899.67,920.45,922.95,903.79,927.05,905.72,912.09,913.19,899.62,923.66,914.63,903.19,917.62,901.69,903.28,923.03,899.1,927.41,923.39,924.67,899.65,912.5,900.27,934.44,925.66,934.47,908.06,922.91,917.45,908.42,933.69,904.05,907.23,930.99,914.8,901.77,901.76,930.58,923.17,915.56,932.2,925.48,905.84,917.6,924.69,900.88,928.1,934.83,906.26,905.32,921.45,899.71,921.37,910.97,915.74,932.02,896.62,917.89,915.59,899.89,901.89,908.61,931.48,905.32,924.52,905.79,897.74,895.81,929.51,912.61,900.7,928.07,902.12,922.93,896.29,928.43,930.81,924.68,901.99,902.49,901.97,896.69,896.3,917.35,933,906.67,908.07,916.72,927.15,919.33,907.9,897.11,918.43,920.17,902.47,918.37,897.89,916.88,927.59,930.91,928.62,908.1,921.01,922.55,908.56,913.22,906.4,902.98,920.26,909.29,902.28,911.81,908.6,922.35,906.86,895.79,904.85,902.05,896.19,903.23,906.74,917.62,930.78,909.05,929.64,913,919.87,906.47,918.96,928.7,913.6,926.76,914.74,903.08,915.9,907.78,913.69,904.13,935.78,920.46,898.62,916.56,923.66,918.19,913.26,901.45,906.9,895.54,915.83,909.05,908.98,935.66,902.87,925.04,914.27,905.4,915.31,902.58,907.64,918.76,916.49,901.4,907.58,909.7,903.07,911.04,932.67,905.25,902.63,935.57,913.72,913.16,905.39,905.99,908.8,921.65,902.69,912.67,922.89,901.98,924.74,924.66,927.53,902.21,924.69,925.01,905.22,916.55,908.54,904.88,924.79,929.21,927.62,899.21,913.73,919.92,899.46,903.52,898.81,924.57,916.84,901.72,914.85,908.53,906.75,900.03,923.76,922.27,902.3,916.12,917.18,908.22,916.42,915.53,921.65,917.23,910.85,900.93,924.88,902.67,915.95,913.67,914.99,935.01,908.98,916.04,911.03,916.84,898.68,934.62,916,911.65,904.11,910.54,911.97,918.44,905.99,911.22,933.56,903.82,929.3,921.74,907.63,910.34,912.25,916.19,918.33,930.91,897.53,908.74,901.77,906.95,901.71,914.27,913.66,900.89,905.66,929.36,899.66,912.31,906.88,902.17,908.51,929.31,914.06,907.41,906.01,932.36,909.29,906.8,905.22,903.34,918.41,913.74,909.14,904.43,898.58,913.39,908.26,908.02,915.86,904.58,901.94,906.31,912.97,911.8,918.18,901.65,906.33,896.58,909.4,913.56,903.58,918.32,909.54,903.83,931.22,916.87,898.42,907.86,928.81,908.85,909,906.66,928.75,903.1,921.85,904.57,918.48,925.18,921,903.37,925.11,936.63,926.48,899.49,900.93,906.28,906.72,908.63,908.52,913.1,904.73,902.85,908.16,898.89,934.48,912.11,917.84,905.36,914.5,928.43,929.66,934.76,908.91,913.51,913.83,915.92,935.74,923.74,913.4,914.66,902.31,913.99,901.46,904.99,931.71,901.76,907.06,909.9,896.12,912.81,917.57,919.58,907.18,919.54,926.14,901.13,914.79,911.41,919.56,916.44,933.7,900.06,921.28,899.42,900.44,906.57,899.99,901.93,921.93,900.39,913.4,907.45,929.93,912.92,921.02,912.58,906.48,921.67,914.28,895.82,909.43,913.68,904.06,906.63,906.62,899.58,916.57,922.67,901.18,911.68,910.82,914.06,902.88,926.97,915.2,902.36,921.18,905.77,912.31,931.02,899.65,905.78,898.55,902.93,934.89,907.94,921.61,913.92,898.18,919.74,907.97,909.17,903.04,900.24,921.08,902.86,910.21,908.63,912.01,908.78,931.29,906.42,904.99,901.23,914.65,913.13,915.31,904.92,926.61,915.76,905.77,922.63,930.17,900.89,912.52,912.78,923.09,913.76,912.64,919.69,921.4,920.03,904.33,921.57,906.89,910.46,906.18,926.03,913.17,927.67,915.49,916.42,915.78,904.81,908.03,910.19,903.94,922.61,916.34,904.73,926.18,911.17,927.62,909.28,902.31,933.2,901.12,908.89,911.12,910.88,907.86,899.6,914.24,927.13,905.08,911.82,899.09,909.38,921.54,900.43,903.07,917.01,909.24,932.3,934.34,900.86,900.2,919.78,926.89,913.78,928.09,914.09,903.98,913.23,898.61,928.96,901.65,905.15,929.1,900.45,910,908.43,899.44,897.12,921.71,915.07,922.17,919.36
