36,113,253,355,382,437,552,659,662,992,1213,1213,1240,1266,1321,1401,1408,1488,1538,1661,1748,1810,1920,2006,2024,2097,2097,2113,2186,2213,2219,2222,2340,2357,2450,2450,2468,2521,2614,2629,2826,2870,2897,2908,2938,2945,2966,2979,3172,3207,3460,3514,3529,3579,3584,3608,3641,3673,3713,3765,3786,3809,3877,3934,4113,4159,4162,4222,4239,4281,4290,4430,4468,4491,4512,4635,4708,4770,4772,4829,4833,4918,5016,5031,5101,5174,5206,5285,5333,5372,5437,5480,5504,5513,5554,5569,5625,5636,5699,5879,5958,5983,6058,6062,6086,6129,6194,6199,6424,6655,6663,6714,6760,6760,6794,6858,6901,6913,6947,7009,7036,7071,7198,7222,7307,7316,7336,7347,7411,7416,7518,7693,7701,7763,7800,7898,7942,7959,7968,8072,8096,8104,8114,8164,8333,8394,8490,8706,8706,8735,9385,9386,9428,9481,9963
1357.9,1346.4,1338.8,1388.9,1336.9,1327.9,1351.8,1335.9,1338.8,1352.9,1332,1344.5,1353.5,1351.9,1356.5,1356.3,1339.6,1348.9,1357.5,1340.8,1335.3,1339.4,1341.2,1349.7,1360.3,1357.3,1341.3,1340.4,1328.9,1347.4,1376.2,1360.4,1340.8,1340.8,1337,1347.3,1336.9,1337.1,1340.1,1377.7,1342,1343.6,1328.2,1338.8,1340.3,1327.2,1340.3,1342.6,1330.8,1344.9,1359.5,1353.4,1355,1343.3,1344.1,1351.6,1331.4,1328.8,1378,1341.7,1334.5,1332.6,1341.8,1331.7,1331.6,1344.2,1332.1,1345.5,1331.3,1346.9,1338.9,1336.6,1377,1375.1,1344.8,1357.3,1352.4,1350.9,1356.8,1338.3,1344.4,1355.1,1358.6,1337.5,1340.6,1347,1332.6,1340.7,1327.6,1340.3,1338.1,1337.9,1362,1341.2,1333.6,1352.7,1347.8,1355,1336.8,1345.7,1350,1356.4,1354.7,1326.5,1338,1338.7,1330.7,1330.3,1338.3,1357.4,1331.6,1330.9,1339.9,1335,1354.9,1340.5,1347.6,1334.8,1329.7,1331.6,1377.4,1340.2,1371.2,1335,1359.7,1352.6,1340.4,1374.9,1341.4,1384.7,1350.9,1328,1339.9,1358.9,1341.1,1327.1,1337.8,1339,1349.1,1353.3,1345.6,1338.1,1339.1,1367.9,1346.5,1330.2,1350.8,1346.8,1349.9,1351.2,1327.6,1335.7,1348.1,1376,1341.2
1479.8,1486.1,1503.4,1483.4,1503.2,1492.5,1480.7,1503.4,1488.9,1481.1,1499.5,1486.3,1480.9,1480.7,1479.5,1480.7,1498.7,1507.5,1480.7,1501.4,1489.1,1488.9,1485.1,1483.3,1511.4,1478.6,1502.3,1503.9,1491.9,1485.2,1487.1,1482.5,1492.5,1497.7,1499.5,1487,1487.6,1487.9,1491,1492.2,1501.5,1486.4,1495.4,1496.5,1491.3,1493.7,1498.9,1498.1,1491.5,1489.9,1481.2,1479.1,1474.8,1504.6,1486.6,1479,1492.5,1492.1,1496.3,1491.2,1498.1,1501.3,1498.2,1499.3,1501.2,1486,1490.4,1483.6,1491.1,1490.1,1503,1499.2,1488.9,1500.6,1488.7,1478.2,1479.5,1479.9,1480.5,1495.1,1485.2,1479,1481.1,1502.4,1486.4,1483,1499.1,1490.9,1497.6,1497.5,1503.2,1497.8,1511.7,1498.6,1501.9,1480.1,1507,1475.5,1496.7,1485.4,1481.4,1478.4,1479.6,1495.9,1497.8,1491,1500.7,1492.1,1489.1,1479.5,1490.5,1500.1,1499.4,1498.7,1480.2,1489.7,1506.1,1498.1,1492.1,1499.5,1493.2,1491.5,1485.3,1488.6,1511.1,1480.4,1494.7,1487.2,1492.9,1497.7,1480.9,1492.9,1496.9,1511.6,1504.1,1492.8,1489,1488.6,1482.8,1479.9,1485.5,1503.2,1497.6,1518.5,1505.3,1500.8,1480.8,1490.5,1494.3,1480.5,1493.2,1488.4,1483.6,1518.8,1490.8
