24,125,215,248,317,319,340,359,476,481,488,619,689,792,798,968,1008,1092,1315,1319,1321,1324,1463,1540,1599,1664,1676,1684,1749,1950,1979,2101,2147,2161,2190,2458,2599,2680,2725,2794,2794,3062,3225,3251,3277,3283,3306,3311,3316,3338,3373,3376,3389,3407,3438,3468,3472,3473,3520,3564,3570,3605,3671,3704,3705,3727,3736,3742,3765,3814,3856,3933,3937,4034,4047,4058,4085,4104,4140,4211,4229,4252,4294,4355,4445,4496,4513,4598,4637,4652,4761,4806,4820,4929,4998,5027,5027,5055,5155,5250,5259,5322,5325,5366,5373,5433,5528,5534,5752,5839,5997,6116,6194,6227,6312,6342,6384,6710,6843,6893,6910,6926,6990,7012,7047,7106,7106,7106,7166,7170,7214,7250,7405,7420,7441,7518,7651,7750,7775,7808,7996,8011,8027,8038,8046,8099,8253,8282,8286,8295,8402,8405,8454,8459,8542,8576,8782,8844,8876,9004,9056,9074,9074,9074,9080,9105,9221,9236,9347,9397,9568,9581,9687,9690,9692,9813,9842,9908,9912
1206,1204.7,1194.8,1208.6,1239.3,1213.1,1224.7,1195.1,1205.5,1206.6,1208.4,1208.9,1200.2,1209.2,1194.4,1226.4,1231.1,1192.8,1217.5,1230.2,1192.9,1232,1213.2,1209.1,1229.5,1208.9,1194.5,1238.7,1209.6,1205.3,1193.3,1209.6,1226.3,1238,1226.1,1225,1236.7,1226.9,1207.1,1209.6,1192.5,1234.1,1205.5,1232.6,1204.6,1209.1,1216.3,1209.1,1205.4,1224,1213.2,1224.8,1207,1194.7,1205.1,1224.6,1230,1205.9,1203.7,1236.5,1200.2,1203.7,1233.1,1221.7,1207.5,1194.7,1240.6,1193.9,1219.4,1205.1,1195.7,1209,1224.8,1205.6,1239.5,1207.4,1208.4,1229.9,1239.4,1225.1,1229.8,1214,1193.1,1213.4,1226.1,1207,1206.7,1239.8,1226.6,1207.3,1212.2,1205.2,1204.3,1235.7,1204.4,1205.7,1211.2,1212.1,1193.2,1206.8,1210.4,1194.6,1215.6,1193.4,1198.1,1217.8,1236.9,1207.7,1194,1224.6,1207.1,1240.3,1198.2,1198.6,1204.4,1205.5,1207.2,1213.5,1225.5,1206.1,1222.8,1199.6,1201.2,1238.2,1237.6,1208.4,1206.1,1236.4,1208.1,1212.2,1237.5,1213.6,1208.4,1224.3,1204.8,1228.5,1197.6,1231.7,1232.9,1213.2,1206.5,1207.2,1195.1,1208.3,1236,1204.4,1233.2,1224.9,1203.8,1211.6,1237,1204.2,1207.5,1238.5,1239.3,1207.6,1204.9,1197.8,1200.4,1208.1,1212.9,1203.1,1228.8,1192.7,1206.2,1207.7,1236.6,1206.5,1217.7,1205.3,1203.1,1215.6,1203,1206.4,1213.8,1222.8,1222.1,1231.9,1208.3
587.35,597.32,607.4,587.85,622.69,619.22,607.73,621,623.6,647.47,592.93,589.38,601.8,591.88,612.36,603.41,620.5,604.1,641.48,641.17,604.01,624.67,618.27,590.93,616.48,587.8,607.96,634.78,617.81,624.17,613.71,590.13,632.44,633.78,603.98,616.42,616.39,603.61,641.94,592.64,604.21,637.8,587.71,638.88,588.59,593.54,642.74,594.26,623.96,597.8,642.22,614.68,589.51,606.81,622.1,615.79,610.27,589.69,623.85,630.75,599.66,617.09,637.19,595.71,593.81,605.8,634.21,620.13,602.49,591.47,621.78,587.91,601.34,621.21,619.78,591.23,588.49,610.44,634.72,602.22,639.14,641.61,611.03,592.81,602.42,590.64,639.49,634.62,604.54,621.61,619.24,589.71,589.71,635.05,623.36,640.48,644.41,592.79,608.14,590.55,587.86,613.85,592.37,607.23,604.77,591.91,634.32,618.27,619.12,599.18,587.61,620.45,604.55,603.91,588.93,590.42,588.37,592.65,603.89,590.98,609.86,601.59,600.06,628.19,628.27,617.18,642.69,616.87,589.62,640.22,629.68,590.12,617.87,599.84,623.17,609.75,602.22,628.7,636.69,643.21,590.53,588.15,606.57,619.44,615.7,623.87,636.36,601.18,590.11,592.27,634.23,623.61,591.77,634.01,620.8,588.09,590.03,602.62,598.81,592.14,592.96,616.64,641.3,612.17,618.42,592.25,615.67,590.47,646.87,591.11,589.22,592.69,589.82,620.15,617.32,609.35,597.15,637.39,617.85
