24,25,119,173,186,270,281,339,350,415,432,452,478,478,512,559,578,676,692,734,754,776,836,1035,1171,1236,1279,1371,1375,1382,1398,1409,1495,1518,1667,1742,1875,1903,1922,2036,2073,2223,2228,2273,2307,2368,2488,2507,2507,2724,2729,2787,2867,2919,3283,3285,3298,3336,3350,3371,3377,3396,3407,3418,3427,3434,3440,3472,3479,3489,3497,3497,3511,3525,3555,3673,3686,3728,3850,3958,4091,4106,4179,4252,4274,4276,4337,4345,4364,4403,4439,4447,4449,4522,4659,4741,4800,5016,5059,5147,5185,5285,5406,5977,6069,6071,6232,6501,6501,6710,6772,6828,6864,6896,6907,7005,7079,7180,7200,7289,7355,7371,7431,7457,7488,7707,7873,7958,7992,8034,8051,8061,8069,8202,8274,8336,8442,8492,8580,8736,8752,8753,8989,9035,9059,9120,9196,9228,9255,9349,9380,9397,9398,9410,9465,9548,9593,9608,9622,9752,9759,9771,9849,9853,9875,9903,9910,9911,9933,9934
659.88,661.52,616.17,621.38,649.21,637.07,635.45,641.51,616.69,627.2,635.66,615.5,664.6,619.61,619.38,661.95,664.64,659.35,638.32,616.75,639.23,637.16,647.35,662.54,629.36,638.53,659.4,649.51,661.09,650.05,642.11,662.42,642.14,624.64,623.79,661.83,624.38,655.19,622.06,660.14,655.66,642.57,624.31,649.29,628.92,661.2,627.45,637.84,633.81,627.68,628.71,649.74,624.88,659.51,637.26,621.46,614.09,660.6,631.04,654.5,649.31,631.11,612.31,666.24,658.43,624.78,659.92,663.55,637.27,622.89,658.56,658.77,628.68,613.83,628.3,614.26,663.09,657.84,628,620.56,663.41,650.08,665.07,665.18,621.47,657.89,648.85,659.75,656.17,652.39,640.45,636.37,637.69,656.11,664.48,645.46,623.29,637.49,634.32,638.31,639.93,657.48,624.66,635.36,638.57,612.17,624.53,616.71,631.62,665.22,625.23,656.42,625.36,658.15,624.83,648.32,658.15,662.15,659.75,636.26,660.54,622.84,660.42,643.63,660.27,617.87,642.43,654.37,645.19,621.5,659.99,659.99,621.76,634.12,658.2,658.77,622.37,623.01,622.72,619.21,618.51,619.89,623.13,615.51,636.28,625.08,660.01,622.53,658.27,661.37,628.02,618.71,662.95,648.54,624.21,621.67,631.63,623.4,623.33,631.14,625.18,655.62,662.05,662.51,657.89,656.01,636.07,627.04,662.37,635.91
1319.4,1316.6,1329.2,1329.7,1330,1314.5,1328.7,1320.5,1329.3,1328.6,1327.8,1328,1316.3,1309.8,1328.4,1319.6,1316.5,1324,1317.7,1328.1,1327.9,1314.8,1330.4,1309.4,1328.8,1327.5,1319.3,1320.6,1320.9,1309,1320.4,1323.2,1308.6,1311.1,1310,1309.2,1311.8,1327.3,1331,1322.9,1326.6,1315.5,1312.4,1309.8,1330.4,1322.5,1310.5,1315,1309.3,1328.8,1309.9,1314.8,1329.5,1324.4,1313.5,1309.9,1328.1,1322.7,1322.1,1325.9,1313.7,1322.4,1325.9,1314.1,1324.2,1309.8,1317,1318,1326.4,1311.6,1317.2,1322.7,1329.7,1327,1325.3,1325.8,1322.2,1312,1329.6,1309.4,1317.2,1316.3,1316.2,1313.2,1309.5,1311.4,1331.8,1317.8,1323.6,1311.5,1318.9,1313.8,1315.1,1323.4,1316.5,1318.5,1310.6,1326.2,1327.7,1318.6,1322.4,1324.2,1309.7,1313.9,1327.4,1326.9,1327.9,1320.9,1321,1316.8,1329.7,1325.4,1311.3,1321,1312,1320.5,1321.1,1321.7,1314,1313.9,1308.7,1328.8,1308.6,1322.9,1324.2,1327.6,1312.6,1326.5,1316.8,1315.9,1324.4,1322.2,1309.6,1328.2,1316.7,1323.2,1329.2,1329.8,1310,1329.5,1328.1,1327.9,1309.6,1327.5,1314.8,1311.7,1316.3,1309.8,1323.2,1310.9,1330.2,1317.7,1318.4,1321.6,1329,1312.6,1324.3,1309.9,1310,1314.9,1329.6,1326.6,1324.2,1323.4,1323.5,1326.4,1314,1328.4,1323.3,1314
