34,77,98,120,151,222,328,561,586,590,602,722,876,997,1003,1112,1179,1220,1249,1409,1450,1499,1614,1726,1729,1850,1900,1948,1973,1974,2021,2029,2044,2087,2099,2146,2167,2255,2297,2391,2472,2472,2485,2515,2523,2527,2647,2649,2882,2924,3029,3094,3159,3198,3201,3244,3379,3400,3485,3553,3555,3577,3688,3692,3738,3777,3780,3798,3865,3934,3978,4010,4018,4076,4078,4157,4159,4200,4211,4242,4286,4387,4547,4640,4679,4870,4913,4929,5041,5136,5147,5231,5242,5252,5282,5283,5339,5363,5378,5385,5423,5465,5558,5623,5641,5751,6062,6100,6205,6845,6963,7065,7147,7172,7194,7246,7299,7412,7485,7524,7586,7631,7915,8043,8046,8062,8073,8134,8286,8400,8532,8551,8556,8751,8752,8760,8857,8897,8939,9087,9097,9113,9236,9265,9359,9365,9392,9461,9491,9678,9692,9755,9826,9861,9905,9927
1766.8,1769.6,1750,1776.7,1742.1,1770,1749.6,1757.5,1772.7,1757,1769.4,1774.9,1771.1,1743.3,1766.7,1746.1,1762.9,1775.4,1755.7,1764.2,1775.3,1766.9,1752.6,1777.4,1740.4,1758.8,1754.6,1774,1767.4,1776,1756.9,1741.9,1767.4,1756.6,1737.7,1751.3,1737.9,1774.3,1774.7,1772,1761.8,1767.5,1768.9,1756.8,1769.1,1738.3,1747.7,1758.8,1756.4,1740.8,1752.8,1752.5,1775.5,1750.6,1758.7,1764.4,1772.5,1750.4,1770.4,1772.9,1767,1777.9,1757.2,1762.7,1768.6,1772.6,1767.8,1768.1,1749.8,1766.2,1757.8,1773.7,1757.2,1771.2,1774.7,1760.2,1772,1766.2,1772.6,1768,1751.1,1772.7,1756.6,1737.4,1777.8,1736.2,1745.4,1767.1,1775.3,1758.5,1751.7,1766.2,1764.9,1777.5,1738,1762,1760.4,1764.5,1757,1764.9,1767.4,1776.3,1760.7,1774.1,1757.3,1767.9,1767.7,1773.7,1767.5,1753.3,1746.6,1761.1,1757.8,1761.9,1738.3,1770.9,1767.6,1770.3,1774.4,1756.8,1769.2,1766.1,1764.5,1773.9,1758,1769.9,1775.1,1774.4,1750.5,1768.2,1757.7,1776.2,1763.5,1776.2,1776.3,1770,1773.1,1770.2,1757.8,1763.9,1767.5,1759.7,1758.6,1774.8,1772.3,1768.7,1773.1,1776.9,1766.3,1772.6,1749.8,1774.6,1767.4,1752.5,1769.8,1770
1096.9,1075.8,1081.1,1084,1083.1,1091.5,1081.1,1078.5,1077.9,1083.1,1077.2,1084.9,1087.5,1082.9,1076.5,1081.8,1100.3,1080.4,1105.8,1095.5,1086.3,1098.3,1082.5,1082.6,1083.2,1078.9,1082.2,1086.7,1075.8,1083.5,1079.2,1083.6,1077.1,1081.8,1086.4,1106.5,1095.4,1086.8,1083.5,1078.3,1098.1,1076.2,1095.3,1091,1094.3,1084.6,1092.4,1102.7,1105.7,1083.3,1079.7,1079.5,1080.2,1090,1078.1,1092.8,1077.5,1080.9,1089.5,1086.7,1076.3,1082,1083.8,1097.8,1075.9,1091.1,1076,1097.3,1086.8,1076.1,1081.7,1077.3,1077.8,1076.8,1078.4,1086.7,1076.8,1075.1,1085.8,1075.6,1081.6,1089.2,1078.7,1093.9,1077.9,1093.9,1081.5,1094.7,1081.4,1079.5,1105.8,1094.7,1088.6,1079.8,1086.6,1096.6,1099.4,1088.5,1078.8,1076.4,1076.3,1083.1,1100,1086.1,1077.9,1097.3,1098.7,1085,1092.7,1105.8,1081.4,1099.3,1078.6,1099.4,1094.1,1075.6,1097.1,1092.6,1087,1078.4,1093.7,1076.2,1092.3,1087.6,1077.6,1092.1,1080.7,1079.5,1105.7,1096.8,1078.5,1085.2,1093.4,1078.7,1078.2,1095.8,1077.9,1092.6,1079.7,1092.6,1097.8,1102.4,1081.8,1084.9,1086.8,1095.2,1086.5,1083.2,1076.5,1077.8,1106.4,1083.4,1095.4,1106,1091.6,1076.9
