54,110,382,566,602,649,705,754,857,1008,1241,1284,1382,1410,1512,1540,1564,1799,1935,2075,2149,2154,2190,2233,2405,2485,2649,2851,2882,2893,2972,3154,3230,3247,3380,3387,3406,3429,3548,3559,3590,3594,3678,3680,3683,3689,3737,3768,3776,3806,3848,3856,3861,3937,3947,4047,4050,4068,4081,4163,4293,4314,4319,4346,4528,4751,4757,4759,4760,4785,4862,4895,4902,4923,5011,5145,5195,5214,5466,5575,5610,5774,5827,6252,6469,6639,6743,6773,6773,6788,6853,6872,6898,6908,6939,6990,7036,7036,7071,7140,7186,7194,7205,7225,7229,7369,7379,7493,7550,7759,7772,7799,7903,8036,8070,8234,8239,8289,8339,8714,8722,8756,8894,8917,8988,9025,9029,9099,9158,9196,9210,9211,9255,9276,9346,9402,9532,9572,9595,9684,9717,9771,9863,9863
1031.9,1063.5,1050.1,1031.3,1033.7,1088.5,1031.1,1099.6,1087.4,1092.3,1034.6,1082.6,1047.1,1036.7,1042.2,1082.3,1059.7,1050,1030.8,1082.6,1032.7,1086.3,1072.5,1049.9,1087.7,1033.7,1060.7,1085.7,1077.9,1059.9,1042,1032.9,1063.7,1092.4,1048.8,1093.8,1074.4,1088.9,1033.2,1090.7,1082.8,1077.3,1098.6,1077.2,1092,1073.2,1059.4,1031.9,1098.7,1092.5,1049.1,1042,1044,1032.8,1064.4,1090.8,1091.3,1047.9,1030.4,1088.1,1059.4,1030.4,1030.4,1047.6,1074.4,1088.6,1033.2,1091.5,1055.7,1034.2,1033.8,1098.4,1043.7,1091.2,1094,1094,1030.2,1059.3,1045.1,1042.2,1089,1088.2,1036.4,1092.7,1072.7,1087.3,1058.5,1055.1,1091.1,1073.1,1097.9,1097.6,1083.6,1034.9,1097.1,1031.7,1067.3,1063.5,1091.2,1068.1,1072.4,1057.2,1037.1,1089.4,1052.5,1085.5,1038.3,1033.1,1072.1,1087.5,1033.9,1091.5,1031.3,1057.5,1030.6,1091.4,1089.3,1083.1,1088.5,1059,1030.7,1092.7,1030.6,1030.8,1091.8,1049,1053.3,1064.8,1089,1079,1050.1,1087.2,1034,1052,1052.7,1073.7,1034.5,1091.5,1030.3,1091.3,1049.1,1053.6,1035.5,1093
1078.5,1090.7,1079.7,1078.6,1082.3,1119.6,1076.2,1102,1120.9,1118.7,1073.1,1120.6,1078.8,1070.9,1086,1119.8,1095.2,1079.5,1075.6,1120.3,1074.1,1119.9,1116.2,1079.4,1120.7,1081.4,1093.6,1120.5,1092,1094.8,1087.6,1071.6,1098.6,1106.4,1078.6,1119.9,1117.3,1094.9,1077.4,1105,1119.6,1112.8,1100.6,1090.8,1103.2,1117,1093.6,1073.2,1102.3,1118.4,1078.4,1084.6,1090.2,1079.5,1093.5,1119.7,1119.3,1079.7,1075.5,1119.3,1093.9,1073.8,1074.5,1080.4,1117.2,1117.8,1080.7,1105.2,1097.8,1081.9,1081.4,1100.8,1093.2,1098.5,1117.2,1116.6,1075.8,1114,1091,1086.1,1120.8,1119.1,1081.8,1119,1116.9,1119.5,1094.3,1089.5,1105.9,1116.1,1112.5,1110.6,1120.1,1081.4,1112.9,1073.7,1090.9,1098.3,1118.6,1089.8,1095.6,1102.3,1082.5,1104.3,1071.6,1120.2,1083.2,1081.4,1095.4,1119.5,1081.3,1105.7,1079.6,1093.4,1078.7,1103.7,1119.4,1107.8,1119.4,1091.9,1079,1117.4,1074.1,1074.2,1118.2,1094.7,1072.7,1090.7,1121.5,1091.2,1079.1,1119.6,1082.6,1080.2,1071.9,1108.6,1082.7,1105.7,1075.2,1119.3,1079.4,1083.4,1069.6,1117.1
